"person_id","client_id","app_id","sdk_version","platform","publisher_id","advertiser_id","app_user_id","latitude","longitude","altitude","floor","horizontal_accuracy","vertical_accuracy","heading","speed","ipv_4","ipv_6","country","email","mobile_number","user_agent","background","battery","network","venue_name","venue_category","dwell_time","location_at","captured_at","created_at","input_file_name","carrier","manufacturer","device_model","wifi_ssid","wifi_bssid","decorated_at","dist_moved","day_number","day_type","time_type","dwell_type","confidence","source","tech_signals","geo_country","region","region_type","location_ts"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341154","-85.4508542","344.6000061035156",,"15.541","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 10:30:02.000","2018-09-13 14:18:55.813","2018-09-13 14:18:55.813","s3://xmode-providers/life360-b/2018/09/13/14/part-00001-9a294443-9d86-4845-a707-20e4e325ec31-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 10:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341062","-85.4506792","344.7398681640625",,"39.915","0.0",,"0.0",,,"US",,,,,"41.0",,,,,"2018-09-12 23:51:13.000","2018-09-13 03:20:19.227","2018-09-13 03:20:19.227","s3://xmode-providers/life360-b/2018/09/13/03/part-00001-e839769a-a516-4b5e-a49f-3578613aa515-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-12 23:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"35.7779261","-88.4255393","187.009033203125",,"22.512","0.0",,"32.04",,,"US",,,,,"56.0",,,,,"2018-09-13 19:30:42.000","2018-09-14 00:36:12.870","2018-09-14 00:36:12.870","s3://xmode-providers/life360-b/2018/09/14/00/part-00001-115cd8b1-10bf-4845-b2e9-511fc78315a1-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 19:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341169","-85.4508541","344.6000061035156",,"16.708","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 05:29:14.000","2018-09-13 09:19:18.096","2018-09-13 09:19:18.096","s3://xmode-providers/life360-b/2018/09/13/09/part-00001-eca00044-ff3b-4c7e-a879-d5d455075118-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 05:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341257","-85.4508515","344.6000061035156",,"29.785","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 07:39:47.000","2018-09-13 11:17:52.867","2018-09-13 11:17:52.867","s3://xmode-providers/life360-b/2018/09/13/11/part-00001-9a5629b5-ce59-45fa-86b0-5af4e437889c-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 07:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341257","-85.4508515","344.6000061035156",,"29.54","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 07:49:57.000","2018-09-13 11:17:52.867","2018-09-13 11:17:52.867","s3://xmode-providers/life360-b/2018/09/13/11/part-00001-9a5629b5-ce59-45fa-86b0-5af4e437889c-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 07:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"35.2270237","-89.7309532","111.4583740234375",,"23.584","0.0",,"29.46",,,"US",,,,,"100.0",,,,,"2018-09-13 20:39:43.000","2018-09-14 00:36:12.870","2018-09-14 00:36:12.870","s3://xmode-providers/life360-b/2018/09/14/00/part-00001-115cd8b1-10bf-4845-b2e9-511fc78315a1-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 20:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1393801","-85.5281614","301.6923828125",,"10.0","0.0",,"0.51",,,"US",,,,,"76.0",,,,,"2018-09-13 15:15:57.000","2018-09-13 19:20:21.007","2018-09-13 19:20:21.007","s3://xmode-providers/life360-b/2018/09/13/19/part-00001-2501b75b-103f-4af3-bab4-317989bd7be7-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 15:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1395156","-85.5278635","309.21044921875",,"31.088","0.0",,"4.1",,,"US",,,,,"92.0",,,,,"2018-09-13 11:21:05.000","2018-09-13 15:19:38.276","2018-09-13 15:19:38.276","s3://xmode-providers/life360-b/2018/09/13/15/part-00001-c94f4549-bb58-4c53-ba22-7c8f3ed1f1e6-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 11:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1686994","-86.0534404","187.38702392578125",,"31.088","0.0",,"30.07",,,"US",,,,,"65.0",,,,,"2018-09-13 17:11:06.000","2018-09-13 21:20:45.366","2018-09-13 21:20:45.366","s3://xmode-providers/life360-b/2018/09/13/21/part-00001-f6ab0315-ac65-4c8e-893a-4ef6e4bc313a-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 17:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1394732","-85.5282281","301.6802978515625",,"49.312","0.0",,"0.6",,,"US",,,,,"91.0",,,,,"2018-09-13 11:30:56.000","2018-09-13 15:19:38.276","2018-09-13 15:19:38.276","s3://xmode-providers/life360-b/2018/09/13/15/part-00001-c94f4549-bb58-4c53-ba22-7c8f3ed1f1e6-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 11:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1395174","-85.52793","300.951171875",,"33.232","0.0",,"0.0",,,"US",,,,,"89.0",,,,,"2018-09-13 12:19:12.000","2018-09-13 16:20:31.839","2018-09-13 16:20:31.839","s3://xmode-providers/life360-b/2018/09/13/16/part-00001-c08c8516-3eed-4f0f-ade5-6147056ff725-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 12:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341153","-85.4508565","344.6000061035156",,"29.54","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 04:58:27.000","2018-09-13 08:19:38.199","2018-09-13 08:19:38.199","s3://xmode-providers/life360-b/2018/09/13/08/part-00001-328d2f91-28f4-48ec-b522-3723d308a0f2-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 04:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341179","-85.450854","344.6000061035156",,"28.797","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 09:39:46.000","2018-09-13 13:18:48.235","2018-09-13 13:18:48.235","s3://xmode-providers/life360-b/2018/09/13/13/part-00001-821416b1-ee08-4a89-b6e4-8f0a321dd171-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 09:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341153","-85.4508565","0.0",,"39.56","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 10:10:15.000","2018-09-13 14:18:55.813","2018-09-13 14:18:55.813","s3://xmode-providers/life360-b/2018/09/13/14/part-00001-9a294443-9d86-4845-a707-20e4e325ec31-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 10:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1393131","-85.5282401","299.14111328125",,"17.152","0.0",,"0.0",,,"US",,,,,"45.0",,,,,"2018-09-12 22:55:57.000","2018-09-13 02:21:57.202","2018-09-13 02:21:57.202","s3://xmode-providers/life360-b/2018/09/13/02/part-00001-cde14870-0e7c-4727-9b81-9905cd2db038-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-12 22:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"35.382795","-89.4336061","34.459228515625",,"1467.844","0.0",,"0.0",,,"US",,,,,"96.0",,,,,"2018-09-13 20:25:49.000","2018-09-14 00:36:12.870","2018-09-14 00:36:12.870","s3://xmode-providers/life360-b/2018/09/14/00/part-00001-115cd8b1-10bf-4845-b2e9-511fc78315a1-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 20:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341175","-85.450854","344.3999938964844",,"16.739","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 08:09:05.000","2018-09-13 12:18:00.058","2018-09-13 12:18:00.058","s3://xmode-providers/life360-b/2018/09/13/12/part-00001-d473dd58-19ed-43c4-ba1f-fec1efe7441e-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 08:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1393873","-85.5283251","299.5889892578125",,"16.079","0.0",,"0.0",,,"US",,,,,"64.0",,,,,"2018-09-12 19:00:58.000","2018-09-12 23:21:36.950","2018-09-12 23:21:36.950","s3://xmode-providers/life360-b/2018/09/12/23/part-00001-a6f733ef-c5a6-4a71-9f8b-9d49434611a3-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-12 19:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341153","-85.4508565","0.0",,"33.185","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 07:59:29.000","2018-09-13 11:17:52.867","2018-09-13 11:17:52.867","s3://xmode-providers/life360-b/2018/09/13/11/part-00001-9a5629b5-ce59-45fa-86b0-5af4e437889c-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 07:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"35.2027876","-89.7742147","0.0",,"1000.0","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 20:42:20.000","2018-09-14 00:36:12.870","2018-09-14 00:36:12.870","s3://xmode-providers/life360-b/2018/09/14/00/part-00001-115cd8b1-10bf-4845-b2e9-511fc78315a1-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 20:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1395528","-85.527966","299.2718505859375",,"10.0","0.0",,"0.94",,,"US",,,,,"89.0",,,,,"2018-09-13 12:31:12.000","2018-09-13 16:20:31.839","2018-09-13 16:20:31.839","s3://xmode-providers/life360-b/2018/09/13/16/part-00001-c08c8516-3eed-4f0f-ade5-6147056ff725-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 12:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1220459","-86.761696","115.73291015625",,"10.0","0.0",,"28.51",,,"US",,,,,"60.0",,,,,"2018-09-13 17:46:00.000","2018-09-13 21:20:45.366","2018-09-13 21:20:45.366","s3://xmode-providers/life360-b/2018/09/13/21/part-00001-f6ab0315-ac65-4c8e-893a-4ef6e4bc313a-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 17:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1528803","-86.8241711","0.0",,"92.9","0.0",,"0.0",,,"US",,,,,"58.0",,,,,"2018-09-13 17:51:28.000","2018-09-13 21:20:45.366","2018-09-13 21:20:45.366","s3://xmode-providers/life360-b/2018/09/13/21/part-00001-f6ab0315-ac65-4c8e-893a-4ef6e4bc313a-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 17:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341032","-85.4507233","344.611083984375",,"15.0","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 05:19:23.000","2018-09-13 09:19:18.096","2018-09-13 09:19:18.096","s3://xmode-providers/life360-b/2018/09/13/09/part-00001-eca00044-ff3b-4c7e-a879-d5d455075118-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 05:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.13411","-85.450854","0.0",,"16.9","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 03:37:50.000","2018-09-13 07:19:02.296","2018-09-13 07:19:02.296","s3://xmode-providers/life360-b/2018/09/13/07/part-00001-fe81867a-4830-40b1-9878-7fdd4b8186ae-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 03:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1275421","-85.6746534","313.53448486328125",,"37.52","0.0",,"31.78",,,"US",,,,,"68.0",,,,,"2018-09-13 16:51:53.000","2018-09-13 20:20:07.261","2018-09-13 20:20:07.261","s3://xmode-providers/life360-b/2018/09/13/20/part-00001-be1aa5ea-20ca-4ef0-a0fb-a09a47ab111d-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 16:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1394092","-85.528068","297.6502685546875",,"22.512","0.0",,"0.0",,,"US",,,,,"76.0",,,,,"2018-09-13 15:30:58.000","2018-09-13 19:20:21.007","2018-09-13 19:20:21.007","s3://xmode-providers/life360-b/2018/09/13/19/part-00001-2501b75b-103f-4af3-bab4-317989bd7be7-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 15:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341179","-85.450854","344.6000061035156",,"16.133","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 09:49:46.000","2018-09-13 13:18:48.235","2018-09-13 13:18:48.235","s3://xmode-providers/life360-b/2018/09/13/13/part-00001-821416b1-ee08-4a89-b6e4-8f0a321dd171-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 09:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341291","-85.4508464","344.6000061035156",,"16.149","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 07:09:18.000","2018-09-13 11:17:52.867","2018-09-13 11:17:52.867","s3://xmode-providers/life360-b/2018/09/13/11/part-00001-9a5629b5-ce59-45fa-86b0-5af4e437889c-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 07:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341174","-85.450854","344.6000061035156",,"16.658","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 06:19:40.000","2018-09-13 10:17:58.849","2018-09-13 10:17:58.849","s3://xmode-providers/life360-b/2018/09/13/10/part-00001-28888f10-8c4e-4f18-853f-e02ff44c5658-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 06:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"35.6809738","-88.7539801","144.29888916015625",,"548.176","0.0",,"0.0",,,"US",,,,,"70.0",,,,,"2018-09-13 19:47:32.000","2018-09-14 00:36:12.870","2018-09-14 00:36:12.870","s3://xmode-providers/life360-b/2018/09/14/00/part-00001-115cd8b1-10bf-4845-b2e9-511fc78315a1-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 19:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"35.1856423","-89.8134774","-15.986846923828125",,"37.52","0.0",,"31.99",,,"US",,,,,"100.0",,,,,"2018-09-13 20:44:32.000","2018-09-14 00:36:12.870","2018-09-14 00:36:12.870","s3://xmode-providers/life360-b/2018/09/14/00/part-00001-115cd8b1-10bf-4845-b2e9-511fc78315a1-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 20:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341178","-85.450854","344.6000061035156",,"16.045","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 05:08:54.000","2018-09-13 09:19:18.096","2018-09-13 09:19:18.096","s3://xmode-providers/life360-b/2018/09/13/09/part-00001-eca00044-ff3b-4c7e-a879-d5d455075118-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 05:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341175","-85.450854","344.6000061035156",,"16.107","0.0",,"0.0",,,"US",,,,,"58.0",,,,,"2018-09-13 01:56:13.000","2018-09-13 05:20:53.803","2018-09-13 05:20:53.803","s3://xmode-providers/life360-b/2018/09/13/05/part-00001-9a87a7d7-571c-45bc-9a02-0ab35f89654d-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 01:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341171","-85.4508541","344.6000061035156",,"15.537","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 04:48:23.000","2018-09-13 08:19:38.199","2018-09-13 08:19:38.199","s3://xmode-providers/life360-b/2018/09/13/08/part-00001-328d2f91-28f4-48ec-b522-3723d308a0f2-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 04:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"35.0149324","-90.002944","52.22613525390625",,"1089.552","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 21:12:03.000","2018-09-14 01:21:43.854","2018-09-14 01:21:43.854","s3://xmode-providers/life360-b/2018/09/14/01/part-00001-890d4175-497d-468e-b16b-761b2701e8eb-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 21:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1393008","-85.5284988","263.85986328125",,"12.864","0.0",,"0.41",,,"US",,,,,"71.0",,,,,"2018-09-12 16:55:58.000","2018-09-12 20:20:46.666","2018-09-12 20:20:46.666","s3://xmode-providers/life360-b/2018/09/12/20/part-00001-6cb3175a-5ded-4f64-a2e7-46adda2e37d5-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-12 16:00:00.000"
,"46","81","10.1.9.2-bsc","android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341153","-85.4508565","344.6000061035156","0","69.897","2.0","0.0","0.0","166.137.248.89","FE80::C86B:EEFF:FEC9:11C6","US",,,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36","true","100.0","cell","Fiesta Cancun Grill","restaurants,mexican",,"2018-09-13 07:39:52.111","2018-09-13 07:39:52.111","2018-09-13 07:47:05.907","s3://xmode-data-poi/processed/2018/09/13/10/part-00075-5c663424-62e0-48a2-935d-6a26b1a650a3-c000.csv.gz","AT&T","samsung","SM-G955U",,,"2018-09-13 11:08:55.004","1.2419335","THURSDAY","WEEKDAY","MORNING","MOVING","1.0","gps",,"US","Tennessee","State","2018-09-13 07:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1393839","-85.5281372","296.1000061035156",,"16.9","0.0",,"0.0",,,"US",,,,,"75.0",,,,,"2018-09-13 15:40:57.000","2018-09-13 19:20:21.007","2018-09-13 19:20:21.007","s3://xmode-providers/life360-b/2018/09/13/19/part-00001-2501b75b-103f-4af3-bab4-317989bd7be7-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 15:00:00.000"
,"98","218",,"android",,"7777E4DA-2BC7-4752-8AAD-A2C6858564C9",,"36.1341153","-85.4508565","344.3999938964844",,"29.54","0.0",,"0.0",,,"US",,,,,"100.0",,,,,"2018-09-13 03:57:23.000","2018-09-13 07:19:02.296","2018-09-13 07:19:02.296","s3://xmode-providers/life360-b/2018/09/13/07/part-00001-fe81867a-4830-40b1-9878-7fdd4b8186ae-c000.snappy.parquet",,,"SM-G955U",,,,,,,,,,,,"US","Tennessee","State","2018-09-13 03:00:00.000"
